LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
535,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -90, init = 129, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
536,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -93, init = 133, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
537,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -90, init = 129, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
538,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = -82, init = 120, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
539,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -92, init = 133, finish = 1",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
540,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
541,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 14.0 (TID 590). 2087 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
542,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
543,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
544,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
545,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 612,9f536426,Got assigned task <*>
546,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 15.0 (TID 612),195c5354,<*> task <*> in stage <*> (TID <*>
547,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 626,9f536426,Got assigned task <*>
548,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 15.0 (TID 626),195c5354,<*> task <*> in stage <*> (TID <*>
549,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 636,9f536426,Got assigned task <*>
550,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 15.0 (TID 636),195c5354,<*> task <*> in stage <*> (TID <*>
551,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 638,9f536426,Got assigned task <*>
552,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 15.0 (TID 638),195c5354,<*> task <*> in stage <*> (TID <*>
553,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 639,9f536426,Got assigned task <*>
554,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 15.0 (TID 639),195c5354,<*> task <*> in stage <*> (TID <*>
555,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 24,3a7ce14f,Started reading broadcast variable <*>
556,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_24_piece0 stored as bytes in memory (estimated size 5.6 KB, free 393.0 KB)",d4807489,"Block <*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)"
557,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 24 took 10 ms,55bc7801,Reading broadcast variable <*> took <*> ms
558,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_24 stored as values in memory (estimated size 9.8 KB, free 402.8 KB)",b84055b9,"Block <*> stored as <*> in memory (estimated size <*> <*>, free <*> <*>)"
559,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_1 not found, computing it",018720dc,"Partition <*> not found, computing it"
560,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_4 not found, computing it",018720dc,"Partition <*> not found, computing it"
561,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_3 not found, computing it",018720dc,"Partition <*> not found, computing it"
562,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_2 not found, computing it",018720dc,"Partition <*> not found, computing it"
563,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_0 not found, computing it",018720dc,"Partition <*> not found, computing it"
564,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,a99f19ce,Found block <*> locally
565,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,a99f19ce,Found block <*> locally
566,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,a99f19ce,Found block <*> locally
567,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,a99f19ce,Found block <*> locally
568,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,a99f19ce,Found block <*> locally
569,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -95, init = 135, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
570,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -96, init = 135, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
571,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -98, init = 139, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
572,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -99, init = 139, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
573,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -95, init = 135, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
574,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_1 stored as bytes in memory (estimated size 162.0 B, free 403.0 KB)",d4807489,"Block <*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)"
575,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_4 stored as bytes in memory (estimated size 200.0 B, free 403.2 KB)",d4807489,"Block <*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)"
576,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_3 stored as bytes in memory (estimated size 194.0 B, free 403.4 KB)",d4807489,"Block <*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)"
577,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_2 stored as bytes in memory (estimated size 163.0 B, free 403.5 KB)",d4807489,"Block <*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)"
578,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_0 stored as bytes in memory (estimated size 244.0 B, free 403.8 KB)",d4807489,"Block <*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)"
579,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = 19, init = 19, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
580,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = 20, init = 19, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
581,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = 19, init = 19, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
582,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = 17, init = 23, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
583,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
584,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = 18, init = 24, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
585,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
586,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
587,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
588,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
589,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 643,9f536426,Got assigned task <*>
590,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 16.0 (TID 643),195c5354,<*> task <*> in stage <*> (TID <*>
591,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 657,9f536426,Got assigned task <*>
592,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 16.0 (TID 657),195c5354,<*> task <*> in stage <*> (TID <*>
593,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 671,9f536426,Got assigned task <*>
594,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 16.0 (TID 671),195c5354,<*> task <*> in stage <*> (TID <*>
595,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 678,9f536426,Got assigned task <*>
596,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 25,3a7ce14f,Started reading broadcast variable <*>
597,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 16.0 (TID 678),195c5354,<*> task <*> in stage <*> (TID <*>
598,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 679,9f536426,Got assigned task <*>
599,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 16.0 (TID 679),195c5354,<*> task <*> in stage <*> (TID <*>
600,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_25_piece0 stored as bytes in memory (estimated size 5.7 KB, free 409.5 KB)",d4807489,"Block <*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)"
601,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 25 took 11 ms,55bc7801,Reading broadcast variable <*> took <*> ms
602,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_25 stored as values in memory (estimated size 10.1 KB, free 419.6 KB)",b84055b9,"Block <*> stored as <*> in memory (estimated size <*> <*>, free <*> <*>)"
603,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_0 locally,a99f19ce,Found block <*> locally
604,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_4 locally,a99f19ce,Found block <*> locally
605,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_3 locally,a99f19ce,Found block <*> locally
606,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_2 locally,a99f19ce,Found block <*> locally
607,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_1 locally,a99f19ce,Found block <*> locally
608,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -104, init = 143, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
609,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -104, init = 145, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
610,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -106, init = 145, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
611,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -106, init = 145, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
612,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 43, boot = -104, init = 146, finish = 1",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
613,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
614,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
615,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
616,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
617,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
618,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 692,9f536426,Got assigned task <*>
619,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 17.0 (TID 692),195c5354,<*> task <*> in stage <*> (TID <*>
620,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 706,9f536426,Got assigned task <*>
621,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 17.0 (TID 706),195c5354,<*> task <*> in stage <*> (TID <*>
622,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 716,9f536426,Got assigned task <*>
623,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 17.0 (TID 716),195c5354,<*> task <*> in stage <*> (TID <*>
624,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 718,9f536426,Got assigned task <*>
625,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 26,3a7ce14f,Started reading broadcast variable <*>
626,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 17.0 (TID 718),195c5354,<*> task <*> in stage <*> (TID <*>
627,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 719,9f536426,Got assigned task <*>
628,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 17.0 (TID 719),195c5354,<*> task <*> in stage <*> (TID <*>
629,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26_piece0 stored as bytes in memory (estimated size 5.8 KB, free 379.9 KB)",d4807489,"Block <*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)"
630,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 26 took 10 ms,55bc7801,Reading broadcast variable <*> took <*> ms
631,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26 stored as values in memory (estimated size 9.7 KB, free 389.6 KB)",b84055b9,"Block <*> stored as <*> in memory (estimated size <*> <*>, free <*> <*>)"
632,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,a99f19ce,Found block <*> locally
633,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,a99f19ce,Found block <*> locally
634,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,a99f19ce,Found block <*> locally
635,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,a99f19ce,Found block <*> locally
636,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,a99f19ce,Found block <*> locally
637,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -69, init = 110, finish = 1",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
638,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -71, init = 110, finish = 1",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
639,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -73, init = 111, finish = 1",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
640,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 44, boot = -72, init = 115, finish = 1",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
641,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -71, init = 112, finish = 1",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
642,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
643,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
644,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 17.0 (TID 716). 2156 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
645,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
646,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
647,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 722,9f536426,Got assigned task <*>
648,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 18.0 (TID 722),195c5354,<*> task <*> in stage <*> (TID <*>
649,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 736,9f536426,Got assigned task <*>
650,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 18.0 (TID 736),195c5354,<*> task <*> in stage <*> (TID <*>
651,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 750,9f536426,Got assigned task <*>
652,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 18.0 (TID 750),195c5354,<*> task <*> in stage <*> (TID <*>
653,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 758,9f536426,Got assigned task <*>
654,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 18.0 (TID 758),195c5354,<*> task <*> in stage <*> (TID <*>
655,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 27,3a7ce14f,Started reading broadcast variable <*>
656,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 759,9f536426,Got assigned task <*>
657,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 18.0 (TID 759),195c5354,<*> task <*> in stage <*> (TID <*>
658,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_27_piece0 stored as bytes in memory (estimated size 5.4 KB, free 395.0 KB)",d4807489,"Block <*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)"
659,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 27 took 10 ms,55bc7801,Reading broadcast variable <*> took <*> ms
660,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_27 stored as values in memory (estimated size 9.2 KB, free 404.2 KB)",b84055b9,"Block <*> stored as <*> in memory (estimated size <*> <*>, free <*> <*>)"
661,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,a99f19ce,Found block <*> locally
662,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,a99f19ce,Found block <*> locally
663,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,a99f19ce,Found block <*> locally
664,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,a99f19ce,Found block <*> locally
665,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,a99f19ce,Found block <*> locally
666,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 38, boot = -77, init = 115, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
667,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -76, init = 115, finish = 1",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
668,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -75, init = 115, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
669,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 42, boot = -74, init = 115, finish = 1",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
670,17/06/09,20:10:56,INFO,executor.Executor,Finished task 4.0 in stage 18.0 (TID 759). 2087 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
671,17/06/09,20:10:56,INFO,executor.Executor,Finished task 0.0 in stage 18.0 (TID 722). 2087 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
672,17/06/09,20:10:56,INFO,executor.Executor,Finished task 3.0 in stage 18.0 (TID 758). 2087 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
673,17/06/09,20:10:56,INFO,executor.Executor,Finished task 1.0 in stage 18.0 (TID 736). 2087 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
674,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 42, boot = -74, init = 115, finish = 1",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
675,17/06/09,20:10:56,INFO,executor.Executor,Finished task 2.0 in stage 18.0 (TID 750). 2087 bytes result sent to driver,bba4de07,<*> task <*> in stage <*> (TID <*> <*> <*> <*> <*> <*> <*>
676,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 762,9f536426,Got assigned task <*>
677,17/06/09,20:10:56,INFO,executor.Executor,Running task 0.0 in stage 19.0 (TID 762),195c5354,<*> task <*> in stage <*> (TID <*>
678,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 776,9f536426,Got assigned task <*>
679,17/06/09,20:10:56,INFO,executor.Executor,Running task 1.0 in stage 19.0 (TID 776),195c5354,<*> task <*> in stage <*> (TID <*>
680,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 789,9f536426,Got assigned task <*>
681,17/06/09,20:10:56,INFO,executor.Executor,Running task 2.0 in stage 19.0 (TID 789),195c5354,<*> task <*> in stage <*> (TID <*>
682,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 798,9f536426,Got assigned task <*>
683,17/06/09,20:10:56,INFO,executor.Executor,Running task 3.0 in stage 19.0 (TID 798),195c5354,<*> task <*> in stage <*> (TID <*>
684,17/06/09,20:10:56,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 28,3a7ce14f,Started reading broadcast variable <*>
685,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 799,9f536426,Got assigned task <*>
686,17/06/09,20:10:56,INFO,executor.Executor,Running task 4.0 in stage 19.0 (TID 799),195c5354,<*> task <*> in stage <*> (TID <*>
687,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block broadcast_28_piece0 stored as bytes in memory (estimated size 5.6 KB, free 409.8 KB)",d4807489,"Block <*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)"
688,17/06/09,20:10:56,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 28 took 9 ms,55bc7801,Reading broadcast variable <*> took <*> ms
689,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block broadcast_28 stored as values in memory (estimated size 9.8 KB, free 419.6 KB)",b84055b9,"Block <*> stored as <*> in memory (estimated size <*> <*>, free <*> <*>)"
690,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_26_0 not found, computing it",018720dc,"Partition <*> not found, computing it"
691,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_26_4 not found, computing it",018720dc,"Partition <*> not found, computing it"
692,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_26_3 not found, computing it",018720dc,"Partition <*> not found, computing it"
693,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_26_2 not found, computing it",018720dc,"Partition <*> not found, computing it"
694,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_26_1 not found, computing it",018720dc,"Partition <*> not found, computing it"
695,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_0 locally,a99f19ce,Found block <*> locally
696,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_4 locally,a99f19ce,Found block <*> locally
697,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_3 locally,a99f19ce,Found block <*> locally
698,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_2 locally,a99f19ce,Found block <*> locally
699,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_1 locally,a99f19ce,Found block <*> locally
700,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -79, init = 119, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
701,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 41, boot = -82, init = 123, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
702,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 41, boot = -82, init = 123, finish = 0",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
703,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block rdd_26_0 stored as bytes in memory (estimated size 16.0 B, free 419.6 KB)",d4807489,"Block <*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)"
704,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block rdd_26_3 stored as bytes in memory (estimated size 16.0 B, free 419.6 KB)",d4807489,"Block <*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)"
705,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block rdd_26_4 stored as bytes in memory (estimated size 16.0 B, free 419.6 KB)",d4807489,"Block <*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)"
706,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 41, boot = -67, init = 107, finish = 1",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
707,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 42, boot = -66, init = 107, finish = 1",e7dc1836,Times: total = <*> boot = <*> init = <*> finish = <*>
708,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block rdd_26_2 stored as bytes in memory (estimated size 16.0 B, free 419.7 KB)",d4807489,"Block <*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)"
