EventId,EventTemplate,Occurrences
db170d42,"ciod: Received signal 15, code=0, errno=0, address=0x000001f8",1
db17545e,total of 4 ddr error(s) detected and corrected,1
db2a320a,"2 ddr errors(s) detected and corrected on rank 0, symbol 4, bit 4",1
dba5c361,"ciod: Error loading /home/yates//broadcast.rts: invalid or missing program image, No such file or directory",1
dc4ca291,"ciod: Error loading allreduce_int_V1R1.rts: invalid or missing program image, No such file or directory",1
dd143159,ciod: Z coordinate 32 exceeds physical dimension 32 at line 33 of node map file /p/gb2/pakin1/contention-32768cpes-torus/xyzt-1x1x32768x1.map,1
dd2687f3,ciod: generated 128 core files for program /g/g24/germann2/SPaSM_mini/MEAM/r13,1
dd664356,ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi,1
df88d884,program interrupt: fp cr field .............0,4
e0d4d6ba,Ido chip status changed: FF:F2:9F:15:7B:E0:00:0D:60:EA:84:1F ip=10.7.0.130 v=13 t=1 status=M Sat Sep 17 07:49:04 PDT 2005,1
e19f7ea0,core configuration register: 0x00002000,7
e1f7f832,"1 ddr errors(s) detected and corrected on rank 0, symbol 20, bit 3",1
e21489d5,ciod: LOGIN chdir(/LAPACK_440d/BLAS) failed: No such file or directory,1
e2bc8821,"2 ddr error(s) detected and corrected on rank 0, symbol 28 over 3365 seconds",1
e3703b8d,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",35
e4d42b37,"ciod: Error loading /g/g90/glosli/src/ddcMD/ddcMD1.1.17/bin/ddcMDbglV: invalid or missing program image, No such file or directory",2
e84d0e9f,"critical input interrupt (unit=0x0b bit=0x0a): warning for torus z+ wire, suppressing further interrupts of same type",2
e8a1ed5d,3 L3 EDRAM error(s) (dcr 0x0157) detected and corrected,1
ea3efa0b,suppressing further interrupts of same type,2
ebc2d039,total of 20 ddr error(s) detected and corrected over 22070 seconds,1
edc3acd7,"ciod: Error loading /home.old/glosli/src/ddcMD/ddcMD1.1.18a/bin/ddcMDGbglV: invalid or missing program image, No such file or directory",1
ee4da383,"ciod: Error loading /home/draeger/testQboxhang-nozerobytebug-nosleepyescomm: invalid or missing program image, No such file or directory",1
f0490912,program interrupt: trap instruction.........0,1
f1753770,Lustre mount FAILED : bglio75 : point /p/gb1,1
f1a5d851,"PrepareForService shutting down NodeCard(mLctn(R25-M1-N2), mCardSernum(203231503833343000000000594c31304b34333431303158), mLp(FF:F2:9F:16:CF:0F:00:0D:60:E9:30:F0), mIp(10.2.2.80), mType(4)) as part of Service Action 310",1
f1f86793,critical input interrupt (unit=0x0b bit=0x0b): warning for torus z- wire,1
f28dcd0f,auxiliary processor.........................0,5
f3eed4bf,data cache search parity error detected. attempting to correct,6
f40875b2,Ido chip status changed: FF:F2:9F:15:7E:6E:00:0D:60:EA:81:91 ip=10.0.1.155 v=13 t=1 status=M Thu Aug 04 15:31:25 PDT 2005,1
f582ab6c,ciod: Error creating node map from file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-xyzt/xyzt.map: Block device required,1
f7c382bd,special purpose registers:,1
f8094783,total of 2 ddr error(s) detected and corrected,1
f848d6c7,size of scratchpad portion of L3.........0 (0M),1
f8edaaf1,"ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied",2
fd453908,"1 ddr error(s) detected and corrected on rank 0, symbol 9 over 986 seconds",1
fd9a326d,ciod: Error creating node map from file /p/gb2/welcome3/32k_128x256x1_8x4x4.map: Bad file descriptor,1
fe410cc8,debug wait enable.................0,2
ff46fc05,rts: kernel terminated for reason 1003,1
fff58a27,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:41304: Link has been severed,1
