LineId,Date,Time,Level,Component,Content,EventTemplate,EventId
473,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_16_4 locally,Found block * locally,2dee596b
474,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_16_3 locally,Found block * locally,2dee596b
475,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_16_2 locally,Found block * locally,2dee596b
476,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_16_1 locally,Found block * locally,2dee596b
477,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 37, boot = -162, init = 199, finish = 0","Times : total = 37 , boot = -162 , init = 199 , finish = #spec#",2e3a6d09
478,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -157, init = 197, finish = 0","Times : total = 40 , boot = -157 , init = 197 , finish = #spec#",04546cfb
479,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -157, init = 196, finish = 0","Times : total = 39 , boot = -157 , init = 196 , finish = #spec#",e1a162ac
480,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = -146, init = 184, finish = 0","Times : total = 38 , boot = -146 , init = 184 , finish = #spec#",3093cda0
481,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -156, init = 196, finish = 0","Times : total = 40 , boot = -156 , init = 196 , finish = #spec#",4bff8567
482,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver,Finished task 0.0 in stage 12.0 ( TID 480 ) . #spec# bytes result sent to driver,5ec4b28a
483,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver,Finished task 3.0 in stage 12.0 ( TID 518 ) . #spec# bytes result sent to driver,e5b1089d
484,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver,Finished task 4.0 in stage 12.0 ( TID 519 ) . #spec# bytes result sent to driver,a21a1e17
485,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver,Finished task 1.0 in stage 12.0 ( TID 494 ) . #spec# bytes result sent to driver,0be7ce37
486,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 12.0 (TID 508). 2155 bytes result sent to driver,Finished task 2.0 in stage 12.0 ( TID 508 ) . #spec# bytes result sent to driver,a9c30b32
487,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 528,Got assigned task #spec#,c66df153
488,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 13.0 (TID 528),Running task 0.0 in stage 13.0 ( TID 528 ),201f216c
489,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 542,Got assigned task #spec#,c66df153
490,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 13.0 (TID 542),Running task 1.0 in stage 13.0 ( TID 542 ),c853eb40
491,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 553,Got assigned task #spec#,c66df153
492,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 13.0 (TID 553),Running task 2.0 in stage * ( TID * ),20c9aa14
493,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 22,Started reading broadcast variable #spec#,5f76785d
494,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 558,Got assigned task #spec#,c66df153
495,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 13.0 (TID 558),Running task 3.0 in stage * ( TID * ),d01c727f
496,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 559,Got assigned task #spec#,c66df153
497,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 13.0 (TID 559),Running task 4.0 in stage 13.0 ( TID 559 ),43a7998a
498,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_22_piece0 stored as bytes in memory (estimated size 5.8 KB, free 409.0 KB)","Block broadcast_22_piece0 stored as bytes in memory ( estimated size 5.8 #spec# , free 409.0 #spec# )",d09af2aa
499,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 22 took 11 ms,Reading broadcast variable #spec# took #spec# ms,7e3fe3c5
500,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_22 stored as values in memory (estimated size 9.6 KB, free 418.6 KB)","Block broadcast_22 stored as values in memory ( estimated size 9.6 #spec# , free 418.6 #spec# )",94439538
501,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,Found block * locally,2dee596b
502,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,Found block * locally,2dee596b
503,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,Found block * locally,2dee596b
504,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,Found block * locally,2dee596b
505,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,Found block * locally,2dee596b
506,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -76, init = 114, finish = 1","Times : total = 39 , boot = -76 , init = 114 , finish = #spec#",7199ff02
507,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -73, init = 114, finish = 1","Times : total = 42 , boot = -73 , init = 114 , finish = #spec#",1b37b3ca
508,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -73, init = 114, finish = 1","Times : total = 42 , boot = -73 , init = 114 , finish = #spec#",1b37b3ca
509,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -67, init = 107, finish = 1","Times : total = 41 , boot = -67 , init = 107 , finish = #spec#",f7e3cd16
510,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -74, init = 113, finish = 1","Times : total = 40 , boot = -74 , init = 113 , finish = #spec#",b7709050
511,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver,Finished task 0.0 in stage 13.0 ( TID 528 ) . #spec# bytes result sent to driver,f0483bab
512,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver,Finished task 4.0 in stage 13.0 ( TID 559 ) . #spec# bytes result sent to driver,b7dfb365
513,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 13.0 (TID 553). 2241 bytes result sent to driver,Finished task 2.0 in stage 13.0 ( TID 553 ) . #spec# bytes result sent to driver,944a568a
514,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver,Finished task 1.0 in stage 13.0 ( TID 542 ) . #spec# bytes result sent to driver,f38bad15
515,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver,Finished task 3.0 in stage 13.0 ( TID 558 ) . #spec# bytes result sent to driver,09c3fca1
516,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 562,Got assigned task #spec#,c66df153
517,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 14.0 (TID 562),Running task 0.0 in stage 14.0 ( TID 562 ),d99b6d57
518,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 576,Got assigned task #spec#,c66df153
519,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 14.0 (TID 576),Running task 1.0 in stage 14.0 ( TID 576 ),1c237c27
520,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 590,Got assigned task #spec#,c66df153
521,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 14.0 (TID 590),Running task 2.0 in stage * ( TID * ),20c9aa14
522,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 23,Started reading broadcast variable #spec#,5f76785d
523,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 598,Got assigned task #spec#,c66df153
524,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 14.0 (TID 598),Running task 3.0 in stage * ( TID * ),d01c727f
525,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 599,Got assigned task #spec#,c66df153
526,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 14.0 (TID 599),Running task 4.0 in stage 14.0 ( TID 599 ),46c2643b
527,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_23_piece0 stored as bytes in memory (estimated size 5.4 KB, free 378.2 KB)","Block broadcast_23_piece0 stored as bytes in memory ( estimated size 5.4 #spec# , free 378.2 #spec# )",d136742a
528,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 23 took 11 ms,Reading broadcast variable #spec# took #spec# ms,7e3fe3c5
529,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_23 stored as values in memory (estimated size 9.2 KB, free 387.4 KB)","Block broadcast_23 stored as values in memory ( estimated size 9.2 #spec# , free 387.4 #spec# )",95d56f4c
530,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,Found block * locally,2dee596b
531,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,Found block * locally,2dee596b
532,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,Found block * locally,2dee596b
533,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,Found block * locally,2dee596b
534,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,Found block * locally,2dee596b
535,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -90, init = 129, finish = 0","Times : total = 39 , boot = -90 , init = 129 , finish = #spec#",8e8fb381
536,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -93, init = 133, finish = 0","Times : total = 40 , boot = -93 , init = 133 , finish = #spec#",d076ae4d
537,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -90, init = 129, finish = 0","Times : total = 39 , boot = -90 , init = 129 , finish = #spec#",8e8fb381
538,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = -82, init = 120, finish = 0","Times : total = 38 , boot = -82 , init = 120 , finish = #spec#",59e66e1d
539,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -92, init = 133, finish = 1","Times : total = 42 , boot = -92 , init = 133 , finish = #spec#",643e1388
540,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver,Finished task 3.0 in stage 14.0 ( TID 598 ) . #spec# bytes result sent to driver,acb837ec
541,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 14.0 (TID 590). 2087 bytes result sent to driver,Finished task 2.0 in stage 14.0 ( TID 590 ) . #spec# bytes result sent to driver,a25ab46a
542,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver,Finished task 0.0 in stage 14.0 ( TID 562 ) . #spec# bytes result sent to driver,7e77f116
543,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver,Finished task 4.0 in stage 14.0 ( TID 599 ) . #spec# bytes result sent to driver,b76e8779
544,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver,Finished task 1.0 in stage 14.0 ( TID 576 ) . #spec# bytes result sent to driver,7c0de5ec
545,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 612,Got assigned task #spec#,c66df153
546,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 15.0 (TID 612),Running task 0.0 in stage 15.0 ( TID 612 ),78551742
547,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 626,Got assigned task #spec#,c66df153
548,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 15.0 (TID 626),Running task 1.0 in stage 15.0 ( TID 626 ),c579af23
549,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 636,Got assigned task #spec#,c66df153
550,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 15.0 (TID 636),Running task 2.0 in stage * ( TID * ),20c9aa14
551,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 638,Got assigned task #spec#,c66df153
552,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 15.0 (TID 638),Running task 3.0 in stage * ( TID * ),d01c727f
553,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 639,Got assigned task #spec#,c66df153
554,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 15.0 (TID 639),Running task 4.0 in stage 15.0 ( TID 639 ),4fbaac91
555,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 24,Started reading broadcast variable #spec#,5f76785d
556,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_24_piece0 stored as bytes in memory (estimated size 5.6 KB, free 393.0 KB)","Block broadcast_24_piece0 stored as bytes in memory ( estimated size 5.6 #spec# , free 393.0 #spec# )",cd35f45c
557,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 24 took 10 ms,Reading broadcast variable #spec# took #spec# ms,7e3fe3c5
558,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_24 stored as values in memory (estimated size 9.8 KB, free 402.8 KB)","Block broadcast_24 stored as values in memory ( estimated size 9.8 #spec# , free 402.8 #spec# )",bdccd517
559,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_1 not found, computing it","Partition * not found , computing it",a53dc0ae
560,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_4 not found, computing it","Partition * not found , computing it",a53dc0ae
561,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_3 not found, computing it","Partition * not found , computing it",a53dc0ae
562,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_2 not found, computing it","Partition * not found , computing it",a53dc0ae
563,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_0 not found, computing it","Partition * not found , computing it",a53dc0ae
564,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,Found block * locally,2dee596b
565,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,Found block * locally,2dee596b
566,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,Found block * locally,2dee596b
567,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,Found block * locally,2dee596b
568,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,Found block * locally,2dee596b
569,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -95, init = 135, finish = 0","Times : total = 40 , boot = -95 , init = 135 , finish = #spec#",0a6de990
570,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -96, init = 135, finish = 0","Times : total = 39 , boot = -96 , init = 135 , finish = #spec#",272bd6c4
571,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -98, init = 139, finish = 0","Times : total = 41 , boot = -98 , init = 139 , finish = #spec#",10122b5f
572,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -99, init = 139, finish = 0","Times : total = 40 , boot = -99 , init = 139 , finish = #spec#",256d076d
573,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -95, init = 135, finish = 0","Times : total = 40 , boot = -95 , init = 135 , finish = #spec#",0a6de990
574,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_1 stored as bytes in memory (estimated size 162.0 B, free 403.0 KB)","Block rdd_21_1 stored as bytes in memory ( estimated size 162.0 #spec# , free 403.0 #spec# )",2389f81f
575,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_4 stored as bytes in memory (estimated size 200.0 B, free 403.2 KB)","Block rdd_21_4 stored as bytes in memory ( estimated size 200.0 #spec# , free 403.2 #spec# )",09e2295b
576,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_3 stored as bytes in memory (estimated size 194.0 B, free 403.4 KB)","Block rdd_21_3 stored as bytes in memory ( estimated size 194.0 #spec# , free 403.4 #spec# )",33c8735c
577,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_2 stored as bytes in memory (estimated size 163.0 B, free 403.5 KB)","Block rdd_21_2 stored as bytes in memory ( estimated size 163.0 #spec# , free 403.5 #spec# )",e86bbd22
578,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_0 stored as bytes in memory (estimated size 244.0 B, free 403.8 KB)","Block rdd_21_0 stored as bytes in memory ( estimated size 244.0 #spec# , free 403.8 #spec# )",eec3557e
579,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = 19, init = 19, finish = 0","Times : total = 38 , boot = 19 , init = 19 , finish = #spec#",4209e571
580,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = 20, init = 19, finish = 0","Times : total = 39 , boot = 20 , init = 19 , finish = #spec#",0bb50dc5
581,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = 19, init = 19, finish = 0","Times : total = 38 , boot = 19 , init = 19 , finish = #spec#",4209e571
582,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = 17, init = 23, finish = 0","Times : total = 40 , boot = 17 , init = 23 , finish = #spec#",3164748b
583,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver,Finished task 1.0 in stage 15.0 ( TID 626 ) . #spec# bytes result sent to driver,1f389ae3
584,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = 18, init = 24, finish = 0","Times : total = 42 , boot = 18 , init = 24 , finish = #spec#",14acee37
585,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver,Finished task 3.0 in stage 15.0 ( TID 638 ) . #spec# bytes result sent to driver,fc89ffcf
586,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver,Finished task 4.0 in stage 15.0 ( TID 639 ) . #spec# bytes result sent to driver,83ec33fa
587,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver,Finished task 2.0 in stage 15.0 ( TID 636 ) . #spec# bytes result sent to driver,52e9f10d
588,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,Finished task 0.0 in stage 15.0 ( TID 612 ) . #spec# bytes result sent to driver,1a760a81
589,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 643,Got assigned task #spec#,c66df153
590,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 16.0 (TID 643),Running task 0.0 in stage 16.0 ( TID 643 ),1a5292ab
591,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 657,Got assigned task #spec#,c66df153
592,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 16.0 (TID 657),Running task 1.0 in stage 16.0 ( TID 657 ),35efa6be
593,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 671,Got assigned task #spec#,c66df153
594,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 16.0 (TID 671),Running task 2.0 in stage * ( TID * ),20c9aa14
595,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 678,Got assigned task #spec#,c66df153
596,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 25,Started reading broadcast variable #spec#,5f76785d
597,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 16.0 (TID 678),Running task 3.0 in stage * ( TID * ),d01c727f
598,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 679,Got assigned task #spec#,c66df153
599,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 16.0 (TID 679),Running task 4.0 in stage 16.0 ( TID 679 ),5863b3f4
600,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_25_piece0 stored as bytes in memory (estimated size 5.7 KB, free 409.5 KB)","Block broadcast_25_piece0 stored as bytes in memory ( estimated size 5.7 #spec# , free 409.5 #spec# )",cb49090e
601,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 25 took 11 ms,Reading broadcast variable #spec# took #spec# ms,7e3fe3c5
602,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_25 stored as values in memory (estimated size 10.1 KB, free 419.6 KB)","Block broadcast_25 stored as values in memory ( estimated size 10.1 #spec# , free 419.6 #spec# )",9851f9b4
603,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_0 locally,Found block * locally,2dee596b
604,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_4 locally,Found block * locally,2dee596b
605,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_3 locally,Found block * locally,2dee596b
606,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_2 locally,Found block * locally,2dee596b
607,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_1 locally,Found block * locally,2dee596b
608,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -104, init = 143, finish = 0","Times : total = 39 , boot = -104 , init = 143 , finish = #spec#",fbc5ba89
609,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -104, init = 145, finish = 0","Times : total = 41 , boot = -104 , init = 145 , finish = #spec#",4c8785bc
610,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -106, init = 145, finish = 0","Times : total = 39 , boot = -106 , init = 145 , finish = #spec#",1ade7f88
611,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -106, init = 145, finish = 0","Times : total = 39 , boot = -106 , init = 145 , finish = #spec#",1ade7f88
612,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 43, boot = -104, init = 146, finish = 1","Times : total = 43 , boot = -104 , init = 146 , finish = #spec#",a5414c74
613,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver,Finished task 2.0 in stage 16.0 ( TID 671 ) . #spec# bytes result sent to driver,5e739483
614,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver,Finished task 3.0 in stage 16.0 ( TID 678 ) . #spec# bytes result sent to driver,ee1f537b
615,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,Finished task 4.0 in stage 16.0 ( TID 679 ) . #spec# bytes result sent to driver,3684446d
616,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver,Finished task 0.0 in stage 16.0 ( TID 643 ) . #spec# bytes result sent to driver,698fed66
617,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver,Finished task 1.0 in stage 16.0 ( TID 657 ) . #spec# bytes result sent to driver,18282980
618,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 692,Got assigned task #spec#,c66df153
619,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 17.0 (TID 692),Running task 0.0 in stage 17.0 ( TID 692 ),66ec3adf
620,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 706,Got assigned task #spec#,c66df153
621,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 17.0 (TID 706),Running task 1.0 in stage 17.0 ( TID 706 ),31f30760
622,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 716,Got assigned task #spec#,c66df153
623,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 17.0 (TID 716),Running task 2.0 in stage * ( TID * ),20c9aa14
624,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 718,Got assigned task #spec#,c66df153
625,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 26,Started reading broadcast variable #spec#,5f76785d
626,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 17.0 (TID 718),Running task 3.0 in stage * ( TID * ),d01c727f
627,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 719,Got assigned task #spec#,c66df153
628,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 17.0 (TID 719),Running task 4.0 in stage 17.0 ( TID 719 ),2c76a01a
629,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26_piece0 stored as bytes in memory (estimated size 5.8 KB, free 379.9 KB)","Block broadcast_26_piece0 stored as bytes in memory ( estimated size 5.8 #spec# , free 379.9 #spec# )",ca93f224
630,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 26 took 10 ms,Reading broadcast variable #spec# took #spec# ms,7e3fe3c5
631,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26 stored as values in memory (estimated size 9.7 KB, free 389.6 KB)","Block broadcast_26 stored as values in memory ( estimated size 9.7 #spec# , free 389.6 #spec# )",3760af91
632,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,Found block * locally,2dee596b
633,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,Found block * locally,2dee596b
634,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,Found block * locally,2dee596b
635,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,Found block * locally,2dee596b
636,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,Found block * locally,2dee596b
637,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -69, init = 110, finish = 1","Times : total = 42 , boot = -69 , init = 110 , finish = #spec#",51699ae9
638,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -71, init = 110, finish = 1","Times : total = 40 , boot = -71 , init = 110 , finish = #spec#",e1dd5e62
639,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -73, init = 111, finish = 1","Times : total = 39 , boot = -73 , init = 111 , finish = #spec#",0970608c
640,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 44, boot = -72, init = 115, finish = 1","Times : total = 44 , boot = -72 , init = 115 , finish = #spec#",b00c3166
641,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -71, init = 112, finish = 1","Times : total = 42 , boot = -71 , init = 112 , finish = #spec#",bc87a4da
642,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver,Finished task 4.0 in stage 17.0 ( TID 719 ) . #spec# bytes result sent to driver,1532855a
