LineId,Date,Time,Level,Component,Content,EventTemplate,EventId
520,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 590,<*>,ff52c40c
521,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 14.0 (TID 590),<*>,ff52c40c
522,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 23,<*>,ff52c40c
523,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 598,<*>,ff52c40c
524,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 14.0 (TID 598),<*>,ff52c40c
525,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 599,<*>,ff52c40c
526,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 14.0 (TID 599),<*>,ff52c40c
527,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_23_piece0 stored as bytes in memory (estimated size 5.4 KB, free 378.2 KB)",<*>,ff52c40c
528,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 23 took 11 ms,<*>,ff52c40c
529,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_23 stored as values in memory (estimated size 9.2 KB, free 387.4 KB)",<*>,ff52c40c
530,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,<*>,ff52c40c
531,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,<*>,ff52c40c
532,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,<*>,ff52c40c
533,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,<*>,ff52c40c
534,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,<*>,ff52c40c
535,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -90, init = 129, finish = 0",<*>,ff52c40c
536,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -93, init = 133, finish = 0",<*>,ff52c40c
537,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -90, init = 129, finish = 0",<*>,ff52c40c
538,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = -82, init = 120, finish = 0",<*>,ff52c40c
539,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -92, init = 133, finish = 1",<*>,ff52c40c
540,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver,<*>,ff52c40c
541,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 14.0 (TID 590). 2087 bytes result sent to driver,<*>,ff52c40c
542,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver,<*>,ff52c40c
543,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver,<*>,ff52c40c
544,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver,<*>,ff52c40c
545,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 612,<*>,ff52c40c
546,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 15.0 (TID 612),<*>,ff52c40c
547,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 626,<*>,ff52c40c
548,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 15.0 (TID 626),<*>,ff52c40c
549,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 636,<*>,ff52c40c
550,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 15.0 (TID 636),<*>,ff52c40c
551,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 638,<*>,ff52c40c
552,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 15.0 (TID 638),<*>,ff52c40c
553,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 639,<*>,ff52c40c
554,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 15.0 (TID 639),<*>,ff52c40c
555,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 24,<*>,ff52c40c
556,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_24_piece0 stored as bytes in memory (estimated size 5.6 KB, free 393.0 KB)",<*>,ff52c40c
557,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 24 took 10 ms,<*>,ff52c40c
558,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_24 stored as values in memory (estimated size 9.8 KB, free 402.8 KB)",<*>,ff52c40c
559,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_1 not found, computing it",<*>,ff52c40c
560,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_4 not found, computing it",<*>,ff52c40c
561,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_3 not found, computing it",<*>,ff52c40c
562,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_2 not found, computing it",<*>,ff52c40c
563,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_0 not found, computing it",<*>,ff52c40c
564,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,<*>,ff52c40c
565,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,<*>,ff52c40c
566,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,<*>,ff52c40c
567,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,<*>,ff52c40c
568,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,<*>,ff52c40c
569,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -95, init = 135, finish = 0",<*>,ff52c40c
570,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -96, init = 135, finish = 0",<*>,ff52c40c
571,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -98, init = 139, finish = 0",<*>,ff52c40c
572,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -99, init = 139, finish = 0",<*>,ff52c40c
573,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -95, init = 135, finish = 0",<*>,ff52c40c
574,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_1 stored as bytes in memory (estimated size 162.0 B, free 403.0 KB)",<*>,ff52c40c
575,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_4 stored as bytes in memory (estimated size 200.0 B, free 403.2 KB)",<*>,ff52c40c
576,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_3 stored as bytes in memory (estimated size 194.0 B, free 403.4 KB)",<*>,ff52c40c
577,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_2 stored as bytes in memory (estimated size 163.0 B, free 403.5 KB)",<*>,ff52c40c
578,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_0 stored as bytes in memory (estimated size 244.0 B, free 403.8 KB)",<*>,ff52c40c
579,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = 19, init = 19, finish = 0",<*>,ff52c40c
580,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = 20, init = 19, finish = 0",<*>,ff52c40c
581,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = 19, init = 19, finish = 0",<*>,ff52c40c
582,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = 17, init = 23, finish = 0",<*>,ff52c40c
583,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver,<*>,ff52c40c
584,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = 18, init = 24, finish = 0",<*>,ff52c40c
585,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver,<*>,ff52c40c
586,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver,<*>,ff52c40c
587,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver,<*>,ff52c40c
588,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,<*>,ff52c40c
589,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 643,<*>,ff52c40c
590,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 16.0 (TID 643),<*>,ff52c40c
591,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 657,<*>,ff52c40c
592,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 16.0 (TID 657),<*>,ff52c40c
593,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 671,<*>,ff52c40c
594,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 16.0 (TID 671),<*>,ff52c40c
595,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 678,<*>,ff52c40c
596,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 25,<*>,ff52c40c
597,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 16.0 (TID 678),<*>,ff52c40c
598,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 679,<*>,ff52c40c
599,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 16.0 (TID 679),<*>,ff52c40c
600,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_25_piece0 stored as bytes in memory (estimated size 5.7 KB, free 409.5 KB)",<*>,ff52c40c
601,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 25 took 11 ms,<*>,ff52c40c
602,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_25 stored as values in memory (estimated size 10.1 KB, free 419.6 KB)",<*>,ff52c40c
603,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_0 locally,<*>,ff52c40c
604,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_4 locally,<*>,ff52c40c
605,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_3 locally,<*>,ff52c40c
606,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_2 locally,<*>,ff52c40c
607,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_1 locally,<*>,ff52c40c
608,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -104, init = 143, finish = 0",<*>,ff52c40c
609,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -104, init = 145, finish = 0",<*>,ff52c40c
610,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -106, init = 145, finish = 0",<*>,ff52c40c
611,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -106, init = 145, finish = 0",<*>,ff52c40c
612,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 43, boot = -104, init = 146, finish = 1",<*>,ff52c40c
613,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver,<*>,ff52c40c
614,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver,<*>,ff52c40c
615,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,<*>,ff52c40c
616,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver,<*>,ff52c40c
617,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver,<*>,ff52c40c
618,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 692,<*>,ff52c40c
619,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 17.0 (TID 692),<*>,ff52c40c
620,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 706,<*>,ff52c40c
621,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 17.0 (TID 706),<*>,ff52c40c
622,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 716,<*>,ff52c40c
623,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 17.0 (TID 716),<*>,ff52c40c
624,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 718,<*>,ff52c40c
625,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 26,<*>,ff52c40c
626,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 17.0 (TID 718),<*>,ff52c40c
627,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 719,<*>,ff52c40c
628,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 17.0 (TID 719),<*>,ff52c40c
629,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26_piece0 stored as bytes in memory (estimated size 5.8 KB, free 379.9 KB)",<*>,ff52c40c
630,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 26 took 10 ms,<*>,ff52c40c
631,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26 stored as values in memory (estimated size 9.7 KB, free 389.6 KB)",<*>,ff52c40c
632,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,<*>,ff52c40c
633,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,<*>,ff52c40c
634,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,<*>,ff52c40c
635,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,<*>,ff52c40c
636,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,<*>,ff52c40c
637,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -69, init = 110, finish = 1",<*>,ff52c40c
638,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -71, init = 110, finish = 1",<*>,ff52c40c
639,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -73, init = 111, finish = 1",<*>,ff52c40c
640,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 44, boot = -72, init = 115, finish = 1",<*>,ff52c40c
641,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -71, init = 112, finish = 1",<*>,ff52c40c
642,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver,<*>,ff52c40c
643,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver,<*>,ff52c40c
644,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 17.0 (TID 716). 2156 bytes result sent to driver,<*>,ff52c40c
645,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver,<*>,ff52c40c
646,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver,<*>,ff52c40c
647,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 722,<*>,ff52c40c
648,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 18.0 (TID 722),<*>,ff52c40c
649,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 736,<*>,ff52c40c
650,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 18.0 (TID 736),<*>,ff52c40c
651,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 750,<*>,ff52c40c
652,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 18.0 (TID 750),<*>,ff52c40c
653,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 758,<*>,ff52c40c
654,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 18.0 (TID 758),<*>,ff52c40c
655,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 27,<*>,ff52c40c
656,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 759,<*>,ff52c40c
657,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 18.0 (TID 759),<*>,ff52c40c
658,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_27_piece0 stored as bytes in memory (estimated size 5.4 KB, free 395.0 KB)",<*>,ff52c40c
659,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 27 took 10 ms,<*>,ff52c40c
660,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_27 stored as values in memory (estimated size 9.2 KB, free 404.2 KB)",<*>,ff52c40c
661,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,<*>,ff52c40c
662,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,<*>,ff52c40c
663,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,<*>,ff52c40c
664,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,<*>,ff52c40c
665,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,<*>,ff52c40c
666,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 38, boot = -77, init = 115, finish = 0",<*>,ff52c40c
667,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -76, init = 115, finish = 1",<*>,ff52c40c
668,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -75, init = 115, finish = 0",<*>,ff52c40c
669,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 42, boot = -74, init = 115, finish = 1",<*>,ff52c40c
670,17/06/09,20:10:56,INFO,executor.Executor,Finished task 4.0 in stage 18.0 (TID 759). 2087 bytes result sent to driver,<*>,ff52c40c
671,17/06/09,20:10:56,INFO,executor.Executor,Finished task 0.0 in stage 18.0 (TID 722). 2087 bytes result sent to driver,<*>,ff52c40c
672,17/06/09,20:10:56,INFO,executor.Executor,Finished task 3.0 in stage 18.0 (TID 758). 2087 bytes result sent to driver,<*>,ff52c40c
673,17/06/09,20:10:56,INFO,executor.Executor,Finished task 1.0 in stage 18.0 (TID 736). 2087 bytes result sent to driver,<*>,ff52c40c
674,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 42, boot = -74, init = 115, finish = 1",<*>,ff52c40c
675,17/06/09,20:10:56,INFO,executor.Executor,Finished task 2.0 in stage 18.0 (TID 750). 2087 bytes result sent to driver,<*>,ff52c40c
676,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 762,<*>,ff52c40c
677,17/06/09,20:10:56,INFO,executor.Executor,Running task 0.0 in stage 19.0 (TID 762),<*>,ff52c40c
678,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 776,<*>,ff52c40c
679,17/06/09,20:10:56,INFO,executor.Executor,Running task 1.0 in stage 19.0 (TID 776),<*>,ff52c40c
680,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 789,<*>,ff52c40c
681,17/06/09,20:10:56,INFO,executor.Executor,Running task 2.0 in stage 19.0 (TID 789),<*>,ff52c40c
682,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 798,<*>,ff52c40c
683,17/06/09,20:10:56,INFO,executor.Executor,Running task 3.0 in stage 19.0 (TID 798),<*>,ff52c40c
684,17/06/09,20:10:56,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 28,<*>,ff52c40c
685,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 799,<*>,ff52c40c
686,17/06/09,20:10:56,INFO,executor.Executor,Running task 4.0 in stage 19.0 (TID 799),<*>,ff52c40c
687,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block broadcast_28_piece0 stored as bytes in memory (estimated size 5.6 KB, free 409.8 KB)",<*>,ff52c40c
688,17/06/09,20:10:56,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 28 took 9 ms,<*>,ff52c40c
689,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block broadcast_28 stored as values in memory (estimated size 9.8 KB, free 419.6 KB)",<*>,ff52c40c
690,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_26_0 not found, computing it",<*>,ff52c40c
691,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_26_4 not found, computing it",<*>,ff52c40c
692,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_26_3 not found, computing it",<*>,ff52c40c
693,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_26_2 not found, computing it",<*>,ff52c40c
694,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_26_1 not found, computing it",<*>,ff52c40c
695,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_0 locally,<*>,ff52c40c
696,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_4 locally,<*>,ff52c40c
697,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_3 locally,<*>,ff52c40c
698,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_2 locally,<*>,ff52c40c
699,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_1 locally,<*>,ff52c40c
700,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -79, init = 119, finish = 0",<*>,ff52c40c
701,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 41, boot = -82, init = 123, finish = 0",<*>,ff52c40c
702,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 41, boot = -82, init = 123, finish = 0",<*>,ff52c40c
703,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block rdd_26_0 stored as bytes in memory (estimated size 16.0 B, free 419.6 KB)",<*>,ff52c40c
704,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block rdd_26_3 stored as bytes in memory (estimated size 16.0 B, free 419.6 KB)",<*>,ff52c40c
705,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block rdd_26_4 stored as bytes in memory (estimated size 16.0 B, free 419.6 KB)",<*>,ff52c40c
706,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 41, boot = -67, init = 107, finish = 1",<*>,ff52c40c
707,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 42, boot = -66, init = 107, finish = 1",<*>,ff52c40c
708,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block rdd_26_2 stored as bytes in memory (estimated size 16.0 B, free 419.7 KB)",<*>,ff52c40c
709,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block rdd_26_1 stored as bytes in memory (estimated size 16.0 B, free 419.7 KB)",<*>,ff52c40c
710,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 38, boot = 23, init = 15, finish = 0",<*>,ff52c40c
711,17/06/09,20:10:56,INFO,executor.Executor,Finished task 0.0 in stage 19.0 (TID 762). 2667 bytes result sent to driver,<*>,ff52c40c
712,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = 20, init = 20, finish = 0",<*>,ff52c40c
713,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 41, boot = 23, init = 18, finish = 0",<*>,ff52c40c
714,17/06/09,20:10:56,INFO,executor.Executor,Finished task 3.0 in stage 19.0 (TID 798). 2667 bytes result sent to driver,<*>,ff52c40c
715,17/06/09,20:10:56,INFO,executor.Executor,Finished task 4.0 in stage 19.0 (TID 799). 2667 bytes result sent to driver,<*>,ff52c40c
716,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 39, boot = 18, init = 21, finish = 0",<*>,ff52c40c
717,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 39, boot = 18, init = 21, finish = 0",<*>,ff52c40c
718,17/06/09,20:10:56,INFO,executor.Executor,Finished task 1.0 in stage 19.0 (TID 776). 2667 bytes result sent to driver,<*>,ff52c40c
719,17/06/09,20:10:56,INFO,executor.Executor,Finished task 2.0 in stage 19.0 (TID 789). 2667 bytes result sent to driver,<*>,ff52c40c
720,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 807,<*>,ff52c40c
721,17/06/09,20:10:56,INFO,executor.Executor,Running task 0.0 in stage 20.0 (TID 807),<*>,ff52c40c
722,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 821,<*>,ff52c40c
723,17/06/09,20:10:56,INFO,executor.Executor,Running task 1.0 in stage 20.0 (TID 821),<*>,ff52c40c
724,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 833,<*>,ff52c40c
725,17/06/09,20:10:56,INFO,executor.Executor,Running task 2.0 in stage 20.0 (TID 833),<*>,ff52c40c
726,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 838,<*>,ff52c40c
727,17/06/09,20:10:56,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 29,<*>,ff52c40c
728,17/06/09,20:10:56,INFO,executor.Executor,Running task 3.0 in stage 20.0 (TID 838),<*>,ff52c40c
729,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 839,<*>,ff52c40c
730,17/06/09,20:10:56,INFO,executor.Executor,Running task 4.0 in stage 20.0 (TID 839),<*>,ff52c40c
731,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block broadcast_29_piece0 stored as bytes in memory (estimated size 5.7 KB, free 379.5 KB)",<*>,ff52c40c
732,17/06/09,20:10:56,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 29 took 11 ms,<*>,ff52c40c
733,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block broadcast_29 stored as values in memory (estimated size 10.1 KB, free 374.2 KB)",<*>,ff52c40c
734,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_26_0 locally,<*>,ff52c40c
735,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_26_4 locally,<*>,ff52c40c
736,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_26_3 locally,<*>,ff52c40c
737,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_26_2 locally,<*>,ff52c40c
738,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_26_1 locally,<*>,ff52c40c
739,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 38, boot = -119, init = 157, finish = 0",<*>,ff52c40c
740,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 38, boot = -119, init = 157, finish = 0",<*>,ff52c40c
741,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 39, boot = -126, init = 165, finish = 0",<*>,ff52c40c
