LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
485,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
486,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 12.0 (TID 508). 2155 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
487,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 528,e8f68baf,"Got assigned task *{1,1}"
488,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 13.0 (TID 528),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
489,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 542,e8f68baf,"Got assigned task *{1,1}"
490,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 13.0 (TID 542),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
491,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 553,e8f68baf,"Got assigned task *{1,1}"
492,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 13.0 (TID 553),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
493,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 22,5f2e39bc,Started reading broadcast variable 22
494,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 558,e8f68baf,"Got assigned task *{1,1}"
495,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 13.0 (TID 558),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
496,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 559,e8f68baf,"Got assigned task *{1,1}"
497,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 13.0 (TID 559),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
498,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_22_piece0 stored as bytes in memory (estimated size 5.8 KB, free 409.0 KB)",f3f66972,"Block broadcast_22_piece0 stored as bytes in memory (estimated size 5.8 KB, free 409.0 KB)"
499,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 22 took 11 ms,44dea691,Reading broadcast variable 22 took 11 ms
500,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_22 stored as values in memory (estimated size 9.6 KB, free 418.6 KB)",c9fb1f8c,"Block broadcast_22 stored as values in memory (estimated size 9.6 KB, free 418.6 KB)"
501,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,c92496d3,"Found block *{1,1} locally"
502,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,c92496d3,"Found block *{1,1} locally"
503,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,c92496d3,"Found block *{1,1} locally"
504,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,c92496d3,"Found block *{1,1} locally"
505,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,c92496d3,"Found block *{1,1} locally"
506,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -76, init = 114, finish = 1",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
507,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -73, init = 114, finish = 1",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
508,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -73, init = 114, finish = 1",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
509,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -67, init = 107, finish = 1",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
510,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -74, init = 113, finish = 1",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
511,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
512,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
513,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 13.0 (TID 553). 2241 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
514,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
515,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
516,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 562,e8f68baf,"Got assigned task *{1,1}"
517,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 14.0 (TID 562),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
518,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 576,e8f68baf,"Got assigned task *{1,1}"
519,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 14.0 (TID 576),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
520,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 590,e8f68baf,"Got assigned task *{1,1}"
521,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 14.0 (TID 590),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
522,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 23,a5d2743b,Started reading broadcast variable 23
523,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 598,e8f68baf,"Got assigned task *{1,1}"
524,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 14.0 (TID 598),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
525,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 599,e8f68baf,"Got assigned task *{1,1}"
526,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 14.0 (TID 599),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
527,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_23_piece0 stored as bytes in memory (estimated size 5.4 KB, free 378.2 KB)",eb4d1655,"Block broadcast_23_piece0 stored as bytes in memory (estimated size 5.4 KB, free 378.2 KB)"
528,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 23 took 11 ms,9c77fac9,Reading broadcast variable 23 took 11 ms
529,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_23 stored as values in memory (estimated size 9.2 KB, free 387.4 KB)",d2cf6999,"Block broadcast_23 stored as values in memory (estimated size 9.2 KB, free 387.4 KB)"
530,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,c92496d3,"Found block *{1,1} locally"
531,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,c92496d3,"Found block *{1,1} locally"
532,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,c92496d3,"Found block *{1,1} locally"
533,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,c92496d3,"Found block *{1,1} locally"
534,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,c92496d3,"Found block *{1,1} locally"
535,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -90, init = 129, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
536,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -93, init = 133, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
537,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -90, init = 129, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
538,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = -82, init = 120, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
539,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -92, init = 133, finish = 1",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
540,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
541,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 14.0 (TID 590). 2087 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
542,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
543,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
544,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
545,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 612,e8f68baf,"Got assigned task *{1,1}"
546,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 15.0 (TID 612),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
547,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 626,e8f68baf,"Got assigned task *{1,1}"
548,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 15.0 (TID 626),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
549,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 636,e8f68baf,"Got assigned task *{1,1}"
550,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 15.0 (TID 636),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
551,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 638,e8f68baf,"Got assigned task *{1,1}"
552,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 15.0 (TID 638),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
553,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 639,e8f68baf,"Got assigned task *{1,1}"
554,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 15.0 (TID 639),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
555,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 24,b5403dd7,Started reading broadcast variable 24
556,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_24_piece0 stored as bytes in memory (estimated size 5.6 KB, free 393.0 KB)",25f2979c,"Block broadcast_24_piece0 stored as bytes in memory (estimated size 5.6 KB, free 393.0 KB)"
557,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 24 took 10 ms,6585eb5e,Reading broadcast variable 24 took 10 ms
558,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_24 stored as values in memory (estimated size 9.8 KB, free 402.8 KB)",45eba590,"Block broadcast_24 stored as values in memory (estimated size 9.8 KB, free 402.8 KB)"
559,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_1 not found, computing it",4b430cb2,"Partition rdd_21_1 not found, computing it"
560,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_4 not found, computing it",0af286a5,"Partition rdd_21_4 not found, computing it"
561,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_3 not found, computing it",588ad314,"Partition rdd_21_3 not found, computing it"
562,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_2 not found, computing it",0a2e458b,"Partition rdd_21_2 not found, computing it"
563,17/06/09,20:10:55,INFO,spark.CacheManager,"Partition rdd_21_0 not found, computing it",ea310381,"Partition rdd_21_0 not found, computing it"
564,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,c92496d3,"Found block *{1,1} locally"
565,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,c92496d3,"Found block *{1,1} locally"
566,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,c92496d3,"Found block *{1,1} locally"
567,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,c92496d3,"Found block *{1,1} locally"
568,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,c92496d3,"Found block *{1,1} locally"
569,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -95, init = 135, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
570,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -96, init = 135, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
571,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -98, init = 139, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
572,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -99, init = 139, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
573,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -95, init = 135, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
574,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_1 stored as bytes in memory (estimated size 162.0 B, free 403.0 KB)",deb61c46,"Block rdd_21_1 stored as bytes in memory (estimated size 162.0 B, free 403.0 KB)"
575,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_4 stored as bytes in memory (estimated size 200.0 B, free 403.2 KB)",c3421d91,"Block rdd_21_4 stored as bytes in memory (estimated size 200.0 B, free 403.2 KB)"
576,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_3 stored as bytes in memory (estimated size 194.0 B, free 403.4 KB)",75c2bc4c,"Block rdd_21_3 stored as bytes in memory (estimated size 194.0 B, free 403.4 KB)"
577,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_2 stored as bytes in memory (estimated size 163.0 B, free 403.5 KB)",f5458dec,"Block rdd_21_2 stored as bytes in memory (estimated size 163.0 B, free 403.5 KB)"
578,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block rdd_21_0 stored as bytes in memory (estimated size 244.0 B, free 403.8 KB)",ad4950c2,"Block rdd_21_0 stored as bytes in memory (estimated size 244.0 B, free 403.8 KB)"
579,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = 19, init = 19, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
580,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = 20, init = 19, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
581,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = 19, init = 19, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
582,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = 17, init = 23, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
583,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
584,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = 18, init = 24, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
585,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
586,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
587,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
588,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
589,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 643,e8f68baf,"Got assigned task *{1,1}"
590,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 16.0 (TID 643),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
591,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 657,e8f68baf,"Got assigned task *{1,1}"
592,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 16.0 (TID 657),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
593,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 671,e8f68baf,"Got assigned task *{1,1}"
594,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 16.0 (TID 671),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
595,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 678,e8f68baf,"Got assigned task *{1,1}"
596,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 25,50bc52be,Started reading broadcast variable 25
597,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 16.0 (TID 678),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
598,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 679,e8f68baf,"Got assigned task *{1,1}"
599,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 16.0 (TID 679),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
600,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_25_piece0 stored as bytes in memory (estimated size 5.7 KB, free 409.5 KB)",a990f367,"Block broadcast_25_piece0 stored as bytes in memory (estimated size 5.7 KB, free 409.5 KB)"
601,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 25 took 11 ms,a4ea0813,Reading broadcast variable 25 took 11 ms
602,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_25 stored as values in memory (estimated size 10.1 KB, free 419.6 KB)",06f83244,"Block broadcast_25 stored as values in memory (estimated size 10.1 KB, free 419.6 KB)"
603,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_0 locally,c92496d3,"Found block *{1,1} locally"
604,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_4 locally,c92496d3,"Found block *{1,1} locally"
605,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_3 locally,c92496d3,"Found block *{1,1} locally"
606,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_2 locally,c92496d3,"Found block *{1,1} locally"
607,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_21_1 locally,c92496d3,"Found block *{1,1} locally"
608,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -104, init = 143, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
609,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -104, init = 145, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
610,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -106, init = 145, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
611,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -106, init = 145, finish = 0",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
612,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 43, boot = -104, init = 146, finish = 1",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
613,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
614,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
615,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
616,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
617,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
618,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 692,e8f68baf,"Got assigned task *{1,1}"
619,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 17.0 (TID 692),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
620,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 706,e8f68baf,"Got assigned task *{1,1}"
621,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 17.0 (TID 706),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
622,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 716,e8f68baf,"Got assigned task *{1,1}"
623,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 17.0 (TID 716),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
624,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 718,e8f68baf,"Got assigned task *{1,1}"
625,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 26,66b840b5,Started reading broadcast variable 26
626,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 17.0 (TID 718),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
627,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 719,e8f68baf,"Got assigned task *{1,1}"
628,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 17.0 (TID 719),d86a6004,"Running task *{1,1} in stage *{1,1} (TID *{1,1}"
629,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26_piece0 stored as bytes in memory (estimated size 5.8 KB, free 379.9 KB)",c7855554,"Block broadcast_26_piece0 stored as bytes in memory (estimated size 5.8 KB, free 379.9 KB)"
630,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 26 took 10 ms,669117c6,Reading broadcast variable 26 took 10 ms
631,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26 stored as values in memory (estimated size 9.7 KB, free 389.6 KB)",1cdb23d6,"Block broadcast_26 stored as values in memory (estimated size 9.7 KB, free 389.6 KB)"
632,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,c92496d3,"Found block *{1,1} locally"
633,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,c92496d3,"Found block *{1,1} locally"
634,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,c92496d3,"Found block *{1,1} locally"
635,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,c92496d3,"Found block *{1,1} locally"
636,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,c92496d3,"Found block *{1,1} locally"
637,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -69, init = 110, finish = 1",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
638,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -71, init = 110, finish = 1",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
639,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -73, init = 111, finish = 1",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
640,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 44, boot = -72, init = 115, finish = 1",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
641,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -71, init = 112, finish = 1",6bec2839,"Times: total = *{1,1} boot = *{1,1} init = *{1,1} finish = *{1,1}"
642,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
643,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
644,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 17.0 (TID 716). 2156 bytes result sent to driver,488f6cf3,"Finished task *{1,1} in stage *{1,1} (TID *{2,2} bytes result sent to driver"
