LineId,Time,Component,Pid,Content,EventId,EventTemplate
494,20171223-22:17:51:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469,3389dae3,*
495,20171223-22:17:51:158,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128703,42d1fa40,* *
496,20171223-22:17:51:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
497,20171223-22:17:51:165,Step_StandReportReceiver,30002312,REPORT : 7097 5067 152017 240,e925e47d,REPORT : * * * *
498,20171223-22:17:51:362,Step_LSC,30002312,onStandStepChanged 3671,6ae1e559,onStandStepChanged *
499,20171223-22:17:51:370,Step_LSC,30002312,onExtend:1514038672000 2 0 4,4ea7a0bf,* * 0 *
500,20171223-22:17:51:664,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7097##548576##8661##16256##27315469,03233f8e,getTodayTotalDetailSteps = *
501,20171223-22:17:51:664,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983,3389dae3,*
502,20171223-22:17:51:673,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128745,42d1fa40,* *
503,20171223-22:17:51:677,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
504,20171223-22:17:51:681,Step_StandReportReceiver,30002312,REPORT : 7099 5068 152060 240,e925e47d,REPORT : * * * *
505,20171223-22:17:51:848,Step_LSC,30002312,onStandStepChanged 3673,6ae1e559,onStandStepChanged *
506,20171223-22:17:51:854,Step_LSC,30002312,onExtend:1514038672000 2 0 4,4ea7a0bf,* * 0 *
507,20171223-22:17:52:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7099##548577##8661##16256##27315983,03233f8e,getTodayTotalDetailSteps = *
508,20171223-22:17:52:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470,3389dae3,*
509,20171223-22:17:52:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128788,42d1fa40,* *
510,20171223-22:17:52:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
511,20171223-22:17:52:169,Step_StandReportReceiver,30002312,REPORT : 7101 5070 152103 240,e925e47d,REPORT : * * * *
512,20171223-22:17:52:848,Step_LSC,30002312,onStandStepChanged 3674,6ae1e559,onStandStepChanged *
513,20171223-22:17:52:855,Step_LSC,30002312,onExtend:1514038673000 1 0 4,4ea7a0bf,* * 0 *
514,20171223-22:17:53:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7101##548578##8661##16256##27316470,03233f8e,getTodayTotalDetailSteps = *
515,20171223-22:17:53:149,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468,3389dae3,*
516,20171223-22:17:53:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128810,42d1fa40,* *
517,20171223-22:17:53:168,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
518,20171223-22:17:53:169,Step_StandReportReceiver,30002312,REPORT : 7102 5070 152124 240,e925e47d,REPORT : * * * *
519,20171223-22:17:53:849,Step_LSC,30002312,onStandStepChanged 3675,6ae1e559,onStandStepChanged *
520,20171223-22:17:53:859,Step_LSC,30002312,onExtend:1514038674000 1 0 4,4ea7a0bf,* * 0 *
521,20171223-22:17:54:152,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7102##548579##8661##16256##27317468,03233f8e,getTodayTotalDetailSteps = *
522,20171223-22:17:54:153,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472,3389dae3,*
523,20171223-22:17:54:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128831,42d1fa40,* *
524,20171223-22:17:54:175,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
525,20171223-22:17:54:176,Step_StandReportReceiver,30002312,REPORT : 7103 5071 152146 240,e925e47d,REPORT : * * * *
526,20171223-22:17:54:849,Step_LSC,30002312,onStandStepChanged 3676,6ae1e559,onStandStepChanged *
527,20171223-22:17:54:864,Step_LSC,30002312,onExtend:1514038675000 1 0 4,4ea7a0bf,* * 0 *
528,20171223-22:17:55:153,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7103##548580##8661##16256##27318472,03233f8e,getTodayTotalDetailSteps = *
529,20171223-22:17:55:154,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473,3389dae3,*
530,20171223-22:17:55:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128853,42d1fa40,* *
531,20171223-22:17:55:166,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
532,20171223-22:17:55:169,Step_StandReportReceiver,30002312,REPORT : 7104 5072 152167 240,e925e47d,REPORT : * * * *
533,20171223-22:17:55:348,Step_LSC,30002312,onStandStepChanged 3677,6ae1e559,onStandStepChanged *
534,20171223-22:17:55:381,Step_LSC,30002312,onExtend:1514038676000 1 0 4,4ea7a0bf,* * 0 *
535,20171223-22:17:55:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7104##548581##8661##16256##27319473,03233f8e,getTodayTotalDetailSteps = *
536,20171223-22:17:55:649,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968,3389dae3,*
537,20171223-22:17:55:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128874,42d1fa40,* *
538,20171223-22:17:55:660,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
539,20171223-22:17:55:664,Step_StandReportReceiver,30002312,REPORT : 7105 5072 152189 240,e925e47d,REPORT : * * * *
540,20171223-22:17:56:349,Step_LSC,30002312,onStandStepChanged 3678,6ae1e559,onStandStepChanged *
541,20171223-22:17:56:361,Step_LSC,30002312,onExtend:1514038677000 1 0 4,4ea7a0bf,* * 0 *
542,20171223-22:17:56:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7105##548582##8661##16256##27319968,03233f8e,getTodayTotalDetailSteps = *
543,20171223-22:17:56:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969,3389dae3,*
544,20171223-22:17:56:666,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128895,42d1fa40,* *
545,20171223-22:17:56:671,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
546,20171223-22:17:56:678,Step_StandReportReceiver,30002312,REPORT : 7106 5073 152210 240,e925e47d,REPORT : * * * *
547,20171223-22:17:57:349,Step_LSC,30002312,onStandStepChanged 3679,6ae1e559,onStandStepChanged *
548,20171223-22:17:57:372,Step_LSC,30002312,onExtend:1514038678000 1 0 4,4ea7a0bf,* * 0 *
549,20171223-22:17:57:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7106##548583##8661##16256##27320969,03233f8e,getTodayTotalDetailSteps = *
550,20171223-22:17:57:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,3389dae3,*
551,20171223-22:17:57:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128917,42d1fa40,* *
552,20171223-22:17:57:662,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
553,20171223-22:17:57:662,Step_StandReportReceiver,30002312,REPORT : 7107 5074 152231 240,e925e47d,REPORT : * * * *
554,20171223-22:17:57:849,Step_LSC,30002312,onStandStepChanged 3681,6ae1e559,onStandStepChanged *
555,20171223-22:17:57:862,Step_LSC,30002312,onExtend:1514038678000 2 0 4,4ea7a0bf,* * 0 *
556,20171223-22:17:58:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7107##548584##8661##16256##27321969,03233f8e,getTodayTotalDetailSteps = *
557,20171223-22:17:58:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,3389dae3,*
558,20171223-22:17:58:159,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128960,42d1fa40,* *
559,20171223-22:17:58:162,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
560,20171223-22:17:58:167,Step_StandReportReceiver,30002312,REPORT : 7109 5075 152274 240,e925e47d,REPORT : * * * *
561,20171223-22:17:59:858,Step_LSC,30002312,onStandStepChanged 3683,6ae1e559,onStandStepChanged *
562,20171223-22:17:59:872,Step_LSC,30002312,onExtend:1514038680000 2 0 4,4ea7a0bf,* * 0 *
563,20171223-22:18:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,10b38f96,processHandleBroadcastAction *
564,20171223-22:18:0:158,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7109##548585##8661##16256##27322469,03233f8e,getTodayTotalDetailSteps = *
565,20171223-22:18:0:159,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,3389dae3,*
566,20171223-22:18:0:168,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129002,42d1fa40,* *
567,20171223-22:18:0:171,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
568,20171223-22:18:0:172,Step_StandReportReceiver,30002312,REPORT : 7111 5077 152317 240,e925e47d,REPORT : * * * *
569,20171223-22:18:1:349,Step_LSC,30002312,onStandStepChanged 3684,6ae1e559,onStandStepChanged *
570,20171223-22:18:1:361,Step_LSC,30002312,onExtend:1514038682000 1 0 4,4ea7a0bf,* * 0 *
571,20171223-22:18:1:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7111##548640##8661##16256##27324478,03233f8e,getTodayTotalDetailSteps = *
572,20171223-22:18:1:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,3389dae3,*
573,20171223-22:18:1:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129024,42d1fa40,* *
574,20171223-22:18:1:663,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
575,20171223-22:18:1:664,Step_StandReportReceiver,30002312,REPORT : 7112 5077 152339 240,e925e47d,REPORT : * * * *
576,20171223-22:18:2:349,Step_LSC,30002312,onStandStepChanged 3685,6ae1e559,onStandStepChanged *
577,20171223-22:18:2:363,Step_LSC,30002312,onExtend:1514038683000 1 0 4,4ea7a0bf,* * 0 *
578,20171223-22:18:2:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7112##548695##8661##16256##27325968,03233f8e,getTodayTotalDetailSteps = *
579,20171223-22:18:2:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,3389dae3,*
580,20171223-22:18:2:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129045,42d1fa40,* *
581,20171223-22:18:2:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
582,20171223-22:18:2:662,Step_StandReportReceiver,30002312,REPORT : 7113 5078 152360 240,e925e47d,REPORT : * * * *
583,20171223-22:18:5:351,Step_LSC,30002312,onStandStepChanged 3686,6ae1e559,onStandStepChanged *
584,20171223-22:18:5:358,Step_LSC,30002312,onExtend:1514038686000 1 0 4,4ea7a0bf,* * 0 *
585,20171223-22:18:5:653,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7113##548750##8661##16256##27326969,03233f8e,getTodayTotalDetailSteps = *
586,20171223-22:18:5:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,3389dae3,*
587,20171223-22:18:5:673,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129067,42d1fa40,* *
588,20171223-22:18:5:684,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
589,20171223-22:18:5:684,Step_StandReportReceiver,30002312,REPORT : 7114 5079 152381 240,e925e47d,REPORT : * * * *
590,20171223-22:18:5:849,Step_LSC,30002312,onStandStepChanged 3686,6ae1e559,onStandStepChanged *
591,20171223-22:18:5:854,Step_LSC,30002312,onExtend:1514038686000 0 0 0,4ea7a0bf,* * 0 *
592,20171223-22:18:6:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7114##548805##8661##16256##27329972,03233f8e,getTodayTotalDetailSteps = *
593,20171223-22:18:6:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,3389dae3,*
594,20171223-22:18:6:164,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129067,42d1fa40,* *
595,20171223-22:18:6:168,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
596,20171223-22:19:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,10b38f96,processHandleBroadcastAction *
597,20171223-22:19:7:854,Step_LSC,30002312,onStandStepChanged 3689,6ae1e559,onStandStepChanged *
598,20171223-22:19:7:865,Step_LSC,30002312,onExtend:1514038748000 3 0 4,4ea7a0bf,* * 0 *
599,20171223-22:19:8:155,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7114##548860##8661##16256##27330470,03233f8e,getTodayTotalDetailSteps = *
600,20171223-22:19:8:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,3389dae3,*
601,20171223-22:19:8:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129131,42d1fa40,* *
602,20171223-22:19:8:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
603,20171223-22:19:8:167,Step_StandReportReceiver,30002312,REPORT : 7117 5081 152446 240,e925e47d,REPORT : * * * *
604,20171223-22:19:8:357,Step_LSC,30002312,onStandStepChanged 3694,6ae1e559,onStandStepChanged *
605,20171223-22:19:8:365,Step_LSC,30002312,onExtend:1514038749000 5 0 4,4ea7a0bf,* * 0 *
606,20171223-22:19:8:658,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7117##548865##8661##16256##27392475,03233f8e,getTodayTotalDetailSteps = *
607,20171223-22:19:8:660,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,3389dae3,*
608,20171223-22:19:8:675,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129238,42d1fa40,* *
609,20171223-22:19:8:686,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
610,20171223-22:19:8:686,Step_StandReportReceiver,30002312,REPORT : 7122 5085 152553 240,e925e47d,REPORT : * * * *
611,20171223-22:19:8:849,Step_LSC,30002312,onStandStepChanged 3696,6ae1e559,onStandStepChanged *
612,20171223-22:19:8:862,Step_LSC,30002312,onExtend:1514038749000 2 0 4,4ea7a0bf,* * 0 *
613,20171223-22:19:9:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7122##548870##8661##16256##27392978,03233f8e,getTodayTotalDetailSteps = *
614,20171223-22:19:9:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,3389dae3,*
615,20171223-22:19:9:158,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129281,42d1fa40,* *
616,20171223-22:19:9:163,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
617,20171223-22:19:9:169,Step_StandReportReceiver,30002312,REPORT : 7124 5086 152596 240,e925e47d,REPORT : * * * *
618,20171223-22:19:9:348,Step_LSC,30002312,onStandStepChanged 3698,6ae1e559,onStandStepChanged *
619,20171223-22:19:9:359,Step_LSC,30002312,onExtend:1514038750000 2 0 4,4ea7a0bf,* * 0 *
620,20171223-22:19:9:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7124##548875##8661##16256##27393470,03233f8e,getTodayTotalDetailSteps = *
621,20171223-22:19:9:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,3389dae3,*
622,20171223-22:19:9:662,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129324,42d1fa40,* *
623,20171223-22:19:9:668,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
624,20171223-22:19:9:671,Step_StandReportReceiver,30002312,REPORT : 7126 5087 152638 240,e925e47d,REPORT : * * * *
625,20171223-22:19:9:849,Step_LSC,30002312,onStandStepChanged 3700,6ae1e559,onStandStepChanged *
626,20171223-22:19:9:859,Step_LSC,30002312,onExtend:1514038750000 2 0 4,4ea7a0bf,* * 0 *
627,20171223-22:19:10:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7126##548880##8661##16256##27393971,03233f8e,getTodayTotalDetailSteps = *
628,20171223-22:19:10:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,3389dae3,*
629,20171223-22:19:10:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129366,42d1fa40,* *
630,20171223-22:19:10:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
631,20171223-22:19:10:165,Step_StandReportReceiver,30002312,REPORT : 7128 5089 152681 240,e925e47d,REPORT : * * * *
632,20171223-22:19:10:348,Step_LSC,30002312,onStandStepChanged 3702,6ae1e559,onStandStepChanged *
633,20171223-22:19:10:362,Step_LSC,30002312,onExtend:1514038751000 2 0 4,4ea7a0bf,* * 0 *
634,20171223-22:19:10:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7128##548885##8661##16256##27394469,03233f8e,getTodayTotalDetailSteps = *
635,20171223-22:19:10:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,3389dae3,*
636,20171223-22:19:10:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129409,42d1fa40,* *
637,20171223-22:19:10:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
638,20171223-22:19:10:664,Step_StandReportReceiver,30002312,REPORT : 7130 5090 152724 240,e925e47d,REPORT : * * * *
639,20171223-22:19:10:848,Step_LSC,30002312,onStandStepChanged 3704,6ae1e559,onStandStepChanged *
640,20171223-22:19:10:858,Step_LSC,30002312,onExtend:1514038751000 2 0 4,4ea7a0bf,* * 0 *
641,20171223-22:19:11:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7130##548890##8661##16256##27394969,03233f8e,getTodayTotalDetailSteps = *
642,20171223-22:19:11:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,3389dae3,*
643,20171223-22:19:11:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129452,42d1fa40,* *
644,20171223-22:19:11:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
645,20171223-22:19:11:164,Step_StandReportReceiver,30002312,REPORT : 7132 5092 152767 240,e925e47d,REPORT : * * * *
646,20171223-22:19:11:349,Step_LSC,30002312,onStandStepChanged 3707,6ae1e559,onStandStepChanged *
647,20171223-22:19:11:358,Step_LSC,30002312,onExtend:1514038752000 3 0 4,4ea7a0bf,* * 0 *
648,20171223-22:19:11:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7132##548895##8661##16256##27395468,03233f8e,getTodayTotalDetailSteps = *
649,20171223-22:19:11:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,3389dae3,*
650,20171223-22:19:11:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129516,42d1fa40,* *
651,20171223-22:19:11:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
652,20171223-22:19:11:661,Step_StandReportReceiver,30002312,REPORT : 7135 5094 152831 240,e925e47d,REPORT : * * * *
653,20171223-22:19:11:848,Step_LSC,30002312,onStandStepChanged 3711,6ae1e559,onStandStepChanged *
654,20171223-22:19:11:857,Step_LSC,30002312,onExtend:1514038752000 4 0 4,4ea7a0bf,* * 0 *
655,20171223-22:19:12:153,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7135##548900##8661##16256##27395969,03233f8e,getTodayTotalDetailSteps = *
656,20171223-22:19:12:154,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,3389dae3,*
657,20171223-22:19:12:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129602,42d1fa40,* *
658,20171223-22:19:12:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
659,20171223-22:19:12:167,Step_StandReportReceiver,30002312,REPORT : 7139 5097 152917 240,e925e47d,REPORT : * * * *
660,20171223-22:19:12:349,Step_LSC,30002312,onStandStepChanged 3712,6ae1e559,onStandStepChanged *
661,20171223-22:19:12:364,Step_LSC,30002312,onExtend:1514038753000 1 0 4,4ea7a0bf,* * 0 *
662,20171223-22:19:12:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7139##548905##8661##16256##27396473,03233f8e,getTodayTotalDetailSteps = *
663,20171223-22:19:12:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,3389dae3,*
664,20171223-22:19:12:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129623,42d1fa40,* *
665,20171223-22:19:12:662,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
666,20171223-22:19:12:663,Step_StandReportReceiver,30002312,REPORT : 7140 5097 152938 240,e925e47d,REPORT : * * * *
667,20171223-22:19:14:349,Step_LSC,30002312,onStandStepChanged 3726,6ae1e559,onStandStepChanged *
668,20171223-22:19:14:363,Step_LSC,30002312,onExtend:1514038755000 14 0 4,4ea7a0bf,* * 0 *
669,20171223-22:19:14:655,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7140##548910##8661##16256##27396969,03233f8e,getTodayTotalDetailSteps = *
670,20171223-22:19:14:656,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975,3389dae3,*
671,20171223-22:19:14:677,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129923,42d1fa40,* *
672,20171223-22:19:14:686,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
673,20171223-22:19:14:688,Step_StandReportReceiver,30002312,REPORT : 7154 5107 153238 240,e925e47d,REPORT : * * * *
674,20171223-22:19:15:855,Step_LSC,30002312,onStandStepChanged 3726,6ae1e559,onStandStepChanged *
675,20171223-22:19:15:858,Step_LSC,30002312,onExtend:1514038756000 0 0 0,4ea7a0bf,* * 0 *
676,20171223-22:19:16:156,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7154##548915##8661##16256##27398975,03233f8e,getTodayTotalDetailSteps = *
677,20171223-22:19:16:157,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,3389dae3,*
678,20171223-22:19:16:171,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129923,42d1fa40,* *
679,20171223-22:19:16:177,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
680,20171223-22:19:43:719,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,b891c816,onReceive action: android.intent.action.SCREEN_OFF
681,20171223-22:19:57:751,Step_LSC,30002312,onStandStepChanged 3732,6ae1e559,onStandStepChanged *
682,20171223-22:19:57:755,Step_LSC,30002312,onExtend:1514038756000 6 0 4,4ea7a0bf,* * 0 *
683,20171223-22:19:57:758,Step_LSC,30002312,onStandStepChanged 3732,6ae1e559,onStandStepChanged *
684,20171223-22:19:57:763,Step_LSC,30002312,onExtend:1514038798000 0 0 4,4ea7a0bf,* * 0 *
685,20171223-22:19:57:775,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,b080c338,onReceive action: android.intent.action.SCREEN_ON
686,20171223-22:19:57:776,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,10b38f96,processHandleBroadcastAction *
687,20171223-22:19:57:776,Step_StandStepCounter,30002312,flush sensor data,b8f897f8,flush sensor data
688,20171223-22:19:57:777,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7154##548920##8661##16256##27400475,03233f8e,getTodayTotalDetailSteps = *
689,20171223-22:19:57:778,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,3389dae3,*
690,20171223-22:19:57:780,Step_LSC,30002312,onStandStepChanged 3732,6ae1e559,onStandStepChanged *
691,20171223-22:19:57:789,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130052,42d1fa40,* *
692,20171223-22:19:57:796,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
693,20171223-22:19:57:796,Step_StandReportReceiver,30002312,REPORT : 7160 5112 153367 240,e925e47d,REPORT : * * * *
694,20171223-22:19:57:878,Step_LSC,30002312,onStandStepChanged 3732,6ae1e559,onStandStepChanged *
695,20171223-22:19:57:879,Step_LSC,30002312,onExtend:1514038798000 0 0 4,4ea7a0bf,* * 0 *
696,20171223-22:19:58:97,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7160##548925##8661##16256##27442097,03233f8e,getTodayTotalDetailSteps = *
697,20171223-22:19:58:97,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,3389dae3,*
698,20171223-22:19:58:109,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130052,42d1fa40,* *
699,20171223-22:19:58:112,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,42d1fa40,* *
700,20171223-22:19:58:363,Step_LSC,30002312,onStandStepChanged 3735,6ae1e559,onStandStepChanged *
701,20171223-22:19:58:363,Step_LSC,30002312,flushTempCacheToDB by stand,0635a938,flushTempCacheToDB by stand
702,20171223-22:19:58:366,Step_LSC,30002312,Alarm uploadStaticsToDB totalSteps=7163Calories:153367Floor:240Distance:5112,719fba2b,Alarm uploadStaticsToDB totalSteps=7163Calories:153367Floor:240Distance:5112
703,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,writeDataToDB size 327,0da159ce,writeDataToDB size 327
704,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233975,0,93,0,20002",42d1fa40,* *
705,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233976,0,1,0,20002",42d1fa40,* *
706,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233977,0,55,0,20002",42d1fa40,* *
707,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233978,0,5,0,20002",42d1fa40,* *
708,20171223-22:19:58:367,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233979,0,46,0,20002",42d1fa40,* *
